Date,DailyMaxTemp,DailyMinTemp,DailyRain
2021-06-25,65.7,52.3,0
2021-06-24,66.5,55.1,0
2021-06-23,70,54.7,0
2021-06-22,67.6,56.1,0.01
2021-06-21,66.6,52.6,0
2021-06-20,68.8,50.9,0
2021-06-19,67.5,51.6,0
2021-06-18,76.8,50.3,0
2021-06-17,75.4,51.8,0
2021-06-16,72,49.5,0
2021-06-15,64.9,50.3,0
2021-06-14,67,54.3,0.02
2021-06-13,73,55.5,0
2021-06-12,71.4,55.6,0
2021-06-11,67.4,49.4,0
2021-06-10,61.9,49.8,0
2021-06-09,62,46.3,0
2021-06-08,62.9,50,0
2021-06-07,60.5,48.5,0
2021-06-06,62.9,45.5,0
2021-06-05,64.2,45.7,0
2021-06-04,61.8,50,0
2021-06-03,62.4,48.5,0
2021-06-02,61.9,47.6,0.01
2021-06-01,65.2,47.4,0
2021-05-31,73.4,47,0
2021-05-30,64.4,48.2,0
2021-05-29,52.1,48.3,0.03
2021-05-28,61.6,49.3,0
2021-05-27,63.8,46.8,0
2021-05-26,59.4,46.6,0
2021-05-25,59.2,47.5,0
2021-05-24,59.7,46.3,0
2021-05-23,60.9,48.1,0
2021-05-22,60.9,42.9,0
2021-05-21,57,41.9,0
2021-05-20,54.5,45.6,0
2021-05-19,56.6,47,0
2021-05-18,61.9,47.8,0
2021-05-17,57.5,48,0.03
2021-05-16,56.3,47.5,0
2021-05-15,54.3,47.2,0.09
2021-05-14,51.8,46.3,0.03
2021-05-13,58.3,46.5,0
2021-05-12,63.6,44.2,0
2021-05-11,60.8,43.5,0
2021-05-10,66,43.2,0
2021-05-09,64.4,46.8,0
2021-05-08,67.8,44.2,0
2021-05-07,57.5,44.3,0
2021-05-06,61.7,43,0
2021-05-05,60,43.6,0
2021-05-04,62.1,46.9,0
2021-05-03,68,45.2,0
2021-05-02,58.2,46.7,0
2021-05-01,55.9,48.6,0.04
2021-04-30,57.2,45.4,0.01
2021-04-29,59.4,42.7,0
2021-04-28,68.5,41.4,0
2021-04-27,64.4,43.9,0
2021-04-26,56.4,41.8,0
2021-04-25,55.1,45.4,0.07
2021-04-24,60.4,43.8,0
2021-04-23,55.3,46.4,0
2021-04-22,51.3,46.1,0
2021-04-21,53.6,46.4,0.01
2021-04-20,50.8,47.4,0.02
2021-04-19,56.3,45.5,0
2021-04-18,61.7,40.1,0
2021-04-17,56,44,0
2021-04-16,55.2,44.2,0
2021-04-15,58.6,37.5,0
2021-04-14,60.1,44.9,0
2021-04-13,54.7,45,0
2021-04-12,57.1,42.8,0
2021-04-11,59,44.2,0
2021-04-10,56.4,45,0
2021-04-09,53.1,44.3,0
2021-04-08,56,44.7,0
2021-04-07,54.2,45.9,0
2021-04-06,56.9,45.4,0
2021-04-05,52.7,45.8,0
2021-04-04,55.7,45.4,0
2021-04-03,56.7,43.3,0
2021-04-02,57.8,40.5,0
2021-04-01,75.8,51.2,0
2021-03-31,76.6,49,0
2021-03-30,75.9,44,0
2021-03-29,53.4,41.4,0
2021-03-28,58.4,42.4,0
2021-03-27,67.7,41.3,0
2021-03-26,67.7,39,0
2021-03-25,53.8,43.3,0.01
2021-03-24,60.7,46.3,0
2021-03-23,57.8,43.9,0
2021-03-22,54,45.9,0
2021-03-21,53.9,39,0
2021-03-20,54.7,45.7,0
2021-03-19,58.5,46.4,0
2021-03-18,57.8,46.6,0.27
2021-03-17,52.9,35.6,0
2021-03-16,51.7,35.7,0
2021-03-15,50,37.1,0
2021-03-14,54.4,42.8,0.44
2021-03-13,50.9,44.7,0
2021-03-12,57.4,41.7,0
2021-03-11,56.1,37.1,0
2021-03-10,54.3,41.2,0.15
2021-03-09,56.7,43.1,0.33
2021-03-08,56.3,43.5,0
2021-03-07,54.2,38.2,0
2021-03-06,52.9,42.1,0.02
2021-03-05,62.4,43.3,0.3
2021-03-04,60.4,40,0
2021-03-03,58.4,42.3,0
2021-03-02,59.4,39.8,0
2021-03-01,64.7,41,0
2021-02-28,66,41.5,0
2021-02-27,53.5,40.6,0
2021-02-26,52.9,43.8,0
2021-02-25,62.9,44.8,0
2021-02-24,62.4,45,0
2021-02-23,75.6,44.9,0
2021-02-22,73.1,50.7,0
2021-02-21,60,41.5,0
2021-02-20,52.6,41.5,0.01
2021-02-19,54.5,46.6,0.04
2021-02-18,60.4,38.9,0
2021-02-17,62.5,39.5,0
2021-02-16,52,44.9,0
2021-02-15,54.6,48.4,0.28
2021-02-14,56.1,47.1,0.12
2021-02-13,54.2,47.9,0.09
2021-02-12,54.4,47.5,0.01
2021-02-11,60.3,42.1,0.36
2021-02-10,60.2,44.2,0.01
2021-02-09,54.9,45.7,0
2021-02-08,53.2,37.3,0
2021-02-07,59.4,39.8,0
2021-02-06,64.9,43.1,0
2021-02-05,62.2,42.7,0
2021-02-04,58.9,40.1,0
2021-02-03,54.8,41.9,0
2021-02-02,56.7,46.1,0.34
2021-02-01,57.2,46,0.24
2021-01-31,63.7,46,0
2021-01-30,58.5,40.4,0
2021-01-29,54.2,39.1,0.12
2021-01-28,54.7,45.1,1.41
2021-01-27,52.3,46.6,0.63
2021-01-26,50.2,38,1.01
2021-01-25,48.7,43.5,0
2021-01-24,50.3,42.8,0.31
2021-01-23,52.8,40.8,0
2021-01-22,50.6,44,0.46
2021-01-21,53.4,40,0
2021-01-20,70.4,48.9,0
2021-01-19,65.3,51.1,0
2021-01-18,76,48,0
2021-01-17,79.1,49.5,0
2021-01-16,62.8,47,0
2021-01-15,77.3,47.7,0
2021-01-14,75.3,46.8,0
2021-01-13,70.8,48.7,0
2021-01-12,63.8,46.4,0
2021-01-11,61.6,43.4,0
2021-01-10,62.1,42.2,0
2021-01-09,62.4,44.1,0
2021-01-08,58.8,46.3,0
2021-01-07,63.8,44.4,0
2021-01-06,60.2,41.1,0
2021-01-05,55.3,41.5,0
2021-01-04,57,44.4,0.29
2021-01-03,56,43.6,0
2021-01-02,53.1,46.1,0.18
2021-01-01,56.4,41.5,0
2020-12-31,53.3,44.3,0.12
2020-12-30,54.8,36.3,0.05
2020-12-29,61.2,39,0
2020-12-28,54.7,42.6,0.07
2020-12-27,56.6,41.8,0
2020-12-26,55.9,44.4,0
2020-12-25,61.5,51.9,0.32
2020-12-24,67.7,46.7,0
2020-12-23,62.5,46.5,0
2020-12-22,58,44.6,0
2020-12-21,64.4,43,0
2020-12-20,63,40.9,0
2020-12-19,66.3,39.2,0
2020-12-18,62.4,41.8,0
2020-12-17,53.6,42.4,0.36
2020-12-16,60.2,42.4,0
2020-12-15,57.2,42.7,0
2020-12-14,53.5,41.1,0
2020-12-13,55.1,46.7,0.46
2020-12-12,60.2,47.6,0.17
2020-12-11,54.7,46.5,0.23
2020-12-10,60.4,46.9,0
2020-12-09,68.9,40.6,0
2020-12-08,74,48.2,0
2020-12-07,72.2,48.9,0
2020-12-06,60,43.3,0
2020-12-05,61.5,43.5,0
2020-12-04,67.1,44.7,0
2020-12-03,61.9,42.4,0
2020-12-02,62,43.5,0
2020-12-01,66.7,38,0
2020-11-30,61.2,38,0
2020-11-29,63.7,39.9,0
2020-11-28,64.2,40.6,0
2020-11-27,63.4,43.3,0
2020-11-26,62.5,40.3,0
2020-11-25,54,42.2,0.01
2020-11-24,61.7,42,0
2020-11-23,55.8,45.8,0.02
2020-11-22,57.5,44.6,0
2020-11-21,68.4,48.2,0
2020-11-20,67.4,50.4,0
2020-11-19,64.4,45.8,0.01
2020-11-18,59.3,49.4,0.18
2020-11-17,69,52.4,0.53
2020-11-16,77,49.7,0
2020-11-15,66.1,42.8,0
2020-11-14,60.9,43,0.01
2020-11-13,58,39.6,0.05
2020-11-12,59.6,41.4,0
2020-11-11,57,45.2,0
2020-11-10,58.6,38,0
2020-11-09,57.8,37.1,0
2020-11-08,52.1,38.7,0
2020-11-07,56.7,43.2,0.01
2020-11-06,58.6,46.7,0.25
2020-11-05,70.8,52.4,0
2020-11-04,73.7,47.5,0
2020-11-03,75.3,44.3,0
2020-11-02,75.2,44.9,0
2020-11-01,69.8,48.1,0
2020-10-31,68.8,46.6,0
2020-10-30,62.9,45.4,0
2020-10-29,62.7,49,0
2020-10-28,71.8,50.2,0
2020-10-27,73.3,51.2,0
2020-10-26,75.7,53.2,0
2020-10-25,65.1,49.7,0
2020-10-24,69.4,51.1,0
2020-10-23,67.6,50.8,0
2020-10-22,66.9,48.1,0
2020-10-21,67.4,52,0
2020-10-20,78.2,48.6,0
2020-10-19,67.8,49.8,0
2020-10-18,79.6,51.2,0
2020-10-17,82.8,62.5,0
2020-10-16,95.1,71.7,0
2020-10-15,95.1,71.8,0
2020-10-14,80.3,58.9,0
2020-10-13,79.3,55.9,0
2020-10-12,80.1,53.4,0
2020-10-11,75.7,53.3,0
2020-10-10,71.4,54.7,0
2020-10-09,69.3,53.8,0
2020-10-08,66,54.4,0
2020-10-07,62,49.6,0
2020-10-06,66,46,0.01
2020-10-05,66.1,47.7,0
2020-10-04,70.8,48.8,0
2020-10-03,71.8,49.6,0
2020-10-02,81.6,51.3,0
2020-10-01,84.4,62.9,0
2020-09-30,76.7,53.8,0
2020-09-29,66.5,51.3,0
2020-09-28,77.3,53.7,0
2020-09-27,94.5,55.2,0
2020-09-26,70.6,55,0
2020-09-25,67.6,57.1,0
2020-09-24,75.5,58,0
